inter_arrival_time,request_rate_1min,path_frequency_rank,unique_paths_per_ip,body_bytes,body_bytes_rolling_mean,direction_encoded,process_encoded,method_GET,method_POST,method_PUT,method_DELETE,method_HEAD,method_PATCH,method_OPTIONS
1.0,36.0,7,227,0,0.0,0,3,1,0,0,0,0,0,0
0.0,33.0,7,226,0,0.0,1,2,1,0,0,0,0,0,0
0.0,33.0,7,226,0,0.0,0,2,1,0,0,0,0,0,0
0.0,36.0,7,227,0,0.0,1,3,1,0,0,0,0,0,0
1.0,20.0,4,13,0,15418.1,1,3,0,0,0,0,1,0,0
0.0,20.0,3,13,41636,19581.7,1,3,0,1,0,0,0,0,0
1.0,38.0,8,227,0,0.0,1,3,1,0,0,0,0,0,0
0.0,38.0,8,227,0,0.0,0,3,1,0,0,0,0,0,0
0.0,35.0,8,226,0,0.0,1,2,1,0,0,0,0,0,0
0.0,35.0,8,226,0,0.0,0,2,1,0,0,0,0,0,0
2.0,42.0,2,227,0,0.0,1,3,1,0,0,0,0,0,0
0.0,22.0,4,13,0,19581.7,1,3,0,0,0,0,1,0,0
0.0,22.0,3,13,36772,19781.7,1,3,0,1,0,0,0,0,0
0.0,39.0,13,226,109,10.9,0,2,0,1,0,0,0,0,0
0.0,42.0,13,227,109,10.9,1,3,0,1,0,0,0,0,0
0.0,42.0,13,227,109,21.8,0,3,0,1,0,0,0,0,0
0.0,39.0,2,226,0,10.9,0,2,1,0,0,0,0,0,0
0.0,42.0,2,227,0,21.8,0,3,1,0,0,0,0,0,0
0.0,39.0,13,226,109,21.8,1,2,0,1,0,0,0,0,0
0.0,39.0,2,226,0,21.8,1,2,1,0,0,0,0,0,0
2.0,41.0,1,226,61,27.9,1,2,0,1,0,0,0,0,0
0.0,44.0,1,227,61,27.9,1,3,0,1,0,0,0,0,0
0.0,41.0,1,226,61,34.0,0,2,0,1,0,0,0,0,0
0.0,44.0,1,227,61,34.0,0,3,0,1,0,0,0,0,0
1.0,24.0,4,13,0,15694.9,1,3,0,0,0,0,1,0,0
0.0,24.0,3,13,35776,19272.5,1,3,0,1,0,0,0,0,0
1.0,43.0,2,226,0,34.0,0,2,1,0,0,0,0,0,0
0.0,43.0,2,226,0,34.0,1,2,1,0,0,0,0,0,0
0.0,47.0,2,227,0,34.0,0,3,1,0,0,0,0,0,0
0.0,47.0,2,227,0,34.0,1,3,1,0,0,0,0,0,0
0.0,47.0,5,227,0,34.0,1,1,1,0,0,0,0,0,0
2.0,49.0,2,227,0,34.0,0,3,1,0,0,0,0,0,0
0.0,45.0,2,226,0,34.0,1,2,1,0,0,0,0,0,0
0.0,45.0,2,226,0,34.0,0,2,1,0,0,0,0,0,0
0.0,49.0,2,227,0,34.0,1,3,1,0,0,0,0,0,0
1.0,51.0,2,227,0,23.1,0,3,1,0,0,0,0,0,0
0.0,26.0,4,13,0,15507.6,1,3,0,0,0,0,1,0,0
0.0,47.0,2,226,0,23.1,0,2,1,0,0,0,0,0,0
0.0,26.0,3,13,39091,19416.7,1,3,0,1,0,0,0,0,0
0.0,51.0,2,227,0,12.2,1,3,1,0,0,0,0,0,0
0.0,47.0,2,226,0,23.1,1,2,1,0,0,0,0,0,0
2.0,53.0,2,227,0,12.2,1,3,1,0,0,0,0,0,0
0.0,49.0,2,226,0,12.2,0,2,1,0,0,0,0,0,0
0.0,49.0,2,226,0,12.2,1,2,1,0,0,0,0,0,0
0.0,53.0,2,227,0,6.1,0,3,1,0,0,0,0,0,0
1.0,28.0,4,13,0,19416.7,1,3,0,0,0,0,1,0,0
0.0,55.0,2,227,0,0.0,0,3,1,0,0,0,0,0,0
0.0,51.0,2,226,0,6.1,1,2,1,0,0,0,0,0,0
0.0,51.0,2,226,0,0.0,0,2,1,0,0,0,0,0,0
0.0,28.0,3,13,40892,19416.7,1,3,0,1,0,0,0,0,0
0.0,55.0,2,227,0,0.0,1,3,1,0,0,0,0,0,0
1.0,53.0,6,226,0,0.0,1,2,1,0,0,0,0,0,0
0.0,57.0,6,227,0,0.0,1,3,1,0,0,0,0,0,0
0.0,57.0,6,227,0,0.0,0,3,1,0,0,0,0,0,0
0.0,53.0,6,226,0,0.0,0,2,1,0,0,0,0,0,0
1.0,30.0,4,13,0,19416.7,1,3,0,0,0,0,1,0,0
0.0,30.0,3,13,41130,19366.1,1,3,0,1,0,0,0,0,0
1.0,55.0,7,226,0,0.0,0,2,1,0,0,0,0,0,0
0.0,55.0,7,226,0,0.0,1,2,1,0,0,0,0,0,0
0.0,59.0,7,227,0,0.0,0,3,1,0,0,0,0,0,0
0.0,59.0,7,227,0,0.0,1,3,1,0,0,0,0,0,0
1.0,61.0,8,227,0,0.0,0,3,1,0,0,0,0,0,0
0.0,57.0,8,226,0,0.0,0,2,1,0,0,0,0,0,0
0.0,61.0,8,227,0,0.0,1,3,1,0,0,0,0,0,0
0.0,57.0,8,226,0,0.0,1,2,1,0,0,0,0,0,0
1.0,32.0,3,13,41402,23506.3,1,3,0,1,0,0,0,0,0
0.0,32.0,4,13,0,19829.1,1,3,0,0,0,0,1,0,0
1.0,65.0,13,227,111,11.1,0,3,0,1,0,0,0,0,0
0.0,61.0,13,226,111,11.1,0,2,0,1,0,0,0,0,0
0.0,61.0,13,226,111,22.2,1,2,0,1,0,0,0,0,0
0.0,65.0,13,227,111,22.2,1,3,0,1,0,0,0,0,0
0.0,61.0,2,226,0,22.2,1,2,1,0,0,0,0,0,0
0.0,65.0,2,227,0,22.2,0,3,1,0,0,0,0,0,0
0.0,65.0,2,227,0,22.2,1,3,1,0,0,0,0,0,0
0.0,61.0,2,226,0,22.2,0,2,1,0,0,0,0,0,0
1.0,34.0,3,13,33602,23189.3,1,3,0,1,0,0,0,0,0
0.0,34.0,4,13,0,19611.7,1,3,0,0,0,0,1,0,0
1.0,63.0,1,226,61,28.3,0,2,0,1,0,0,0,0,0
0.0,67.0,1,227,61,28.3,0,3,0,1,0,0,0,0,0
0.0,67.0,1,227,61,34.4,1,3,0,1,0,0,0,0,0
0.0,63.0,1,226,61,34.4,1,2,0,1,0,0,0,0,0
1.0,68.0,5,227,0,34.4,1,1,1,0,0,0,0,0,0
1.0,69.0,2,227,0,34.4,1,3,1,0,0,0,0,0,0
0.0,69.0,2,227,0,34.4,0,3,1,0,0,0,0,0,0
0.0,65.0,2,226,0,34.4,1,2,1,0,0,0,0,0,0
0.0,65.0,2,226,0,34.4,0,2,1,0,0,0,0,0,0
0.0,34.0,4,13,0,19611.7,1,3,0,0,0,0,1,0,0
0.0,34.0,3,13,36174,19320.0,1,3,0,1,0,0,0,0,0
1.0,67.0,2,226,0,34.4,1,2,1,0,0,0,0,0,0
0.0,71.0,2,227,0,34.4,1,3,1,0,0,0,0,0,0
0.0,71.0,2,227,0,23.3,0,3,1,0,0,0,0,0,0
0.0,67.0,2,226,0,34.4,0,2,1,0,0,0,0,0,0
2.0,73.0,2,227,0,12.2,1,3,1,0,0,0,0,0,0
0.0,73.0,2,227,0,12.2,0,3,1,0,0,0,0,0,0
0.0,68.0,2,226,0,23.3,1,2,1,0,0,0,0,0,0
1.0,71.0,2,226,0,12.2,0,2,1,0,0,0,0,0,0
0.0,71.0,2,226,0,12.2,1,2,1,0,0,0,0,0,0
0.0,71.0,2,226,0,12.2,0,2,1,0,0,0,0,0,0
0.0,36.0,4,13,0,19320.0,1,3,0,0,0,0,1,0,0
0.0,36.0,3,13,40892,19320.0,1,3,0,1,0,0,0,0,0
0.0,75.0,2,227,0,12.2,1,3,1,0,0,0,0,0,0
0.0,75.0,2,227,0,6.1,0,3,1,0,0,0,0,0,0
1.0,77.0,6,227,0,0.0,1,3,1,0,0,0,0,0,0
0.0,77.0,6,227,0,0.0,0,3,1,0,0,0,0,0,0
1.0,73.0,6,226,0,6.1,0,2,1,0,0,0,0,0,0
0.0,38.0,3,13,40908,23410.8,1,3,0,1,0,0,0,0,0
0.0,73.0,6,226,0,0.0,1,2,1,0,0,0,0,0,0
0.0,38.0,4,13,0,19297.8,1,3,0,0,0,0,1,0,0
1.0,75.0,7,226,0,0.0,1,2,1,0,0,0,0,0,0
0.0,75.0,7,226,0,0.0,0,2,1,0,0,0,0,0,0
0.0,79.0,7,227,0,0.0,0,3,1,0,0,0,0,0,0
0.0,79.0,7,227,0,0.0,1,3,1,0,0,0,0,0,0
2.0,81.0,8,227,0,0.0,1,3,1,0,0,0,0,0,0
0.0,77.0,8,226,0,0.0,1,2,1,0,0,0,0,0,0
0.0,81.0,8,227,0,0.0,0,3,1,0,0,0,0,0,0
0.0,77.0,8,226,0,0.0,0,2,1,0,0,0,0,0,0
0.0,40.0,3,13,41628,19320.4,1,3,0,1,0,0,0,0,0
0.0,40.0,4,13,0,19320.4,1,3,0,0,0,0,1,0,0
1.0,85.0,13,227,109,10.9,1,3,0,1,0,0,0,0,0
0.0,42.0,3,13,35078,19468.0,1,3,0,1,0,0,0,0,0
0.0,42.0,4,13,0,19468.0,1,3,0,0,0,0,1,0,0
0.0,81.0,13,226,109,10.9,1,2,0,1,0,0,0,0,0
0.0,85.0,13,227,109,21.8,0,3,0,1,0,0,0,0,0
0.0,85.0,2,227,0,21.8,1,3,1,0,0,0,0,0,0
0.0,85.0,2,227,0,21.8,0,3,1,0,0,0,0,0,0
0.0,81.0,2,226,0,10.9,0,2,1,0,0,0,0,0,0
0.0,81.0,2,226,0,10.9,1,2,1,0,0,0,0,0,0
0.0,81.0,13,226,109,21.8,0,2,0,1,0,0,0,0,0
2.0,86.0,1,227,61,27.9,0,3,0,1,0,0,0,0,0
0.0,86.0,1,227,61,34.0,1,3,0,1,0,0,0,0,0
0.0,82.0,1,226,61,27.9,1,2,0,1,0,0,0,0,0
0.0,82.0,1,226,61,34.0,0,2,0,1,0,0,0,0,0
1.0,88.0,2,227,0,34.0,1,3,1,0,0,0,0,0,0
0.0,88.0,2,227,0,34.0,0,3,1,0,0,0,0,0,0
1.0,89.0,5,227,0,34.0,1,1,1,0,0,0,0,0,0
0.0,84.0,2,226,0,34.0,1,2,1,0,0,0,0,0,0
0.0,84.0,2,226,0,34.0,0,2,1,0,0,0,0,0,0
0.0,44.0,3,13,37462,23214.2,1,3,0,1,0,0,0,0,0
0.0,44.0,4,13,0,19596.8,1,3,0,0,0,0,1,0,0
1.0,84.0,2,226,0,34.0,0,2,1,0,0,0,0,0,0
0.0,84.0,2,226,0,34.0,1,2,1,0,0,0,0,0,0
0.0,88.0,2,227,0,34.0,0,3,1,0,0,0,0,0,0
0.0,88.0,2,227,0,23.1,1,3,1,0,0,0,0,0,0
0.0,44.0,3,13,38133,23410.1,1,3,0,1,0,0,0,0,0
0.0,44.0,4,13,0,19320.9,1,3,0,0,0,0,1,0,0
2.0,84.0,2,226,0,23.1,0,2,1,0,0,0,0,0,0
0.0,84.0,2,226,0,23.1,1,2,1,0,0,0,0,0,0
0.0,88.0,2,227,0,12.2,1,3,1,0,0,0,0,0,0
0.0,88.0,2,227,0,12.2,0,3,1,0,0,0,0,0,0
2.0,86.0,2,227,0,12.2,0,3,1,0,0,0,0,0,0
0.0,82.0,2,226,0,23.1,0,2,1,0,0,0,0,0,0
0.0,82.0,2,226,0,12.2,1,2,1,0,0,0,0,0,0
0.0,44.0,3,13,40892,19319.3,1,3,0,1,0,0,0,0,0
0.0,44.0,4,13,0,19319.3,1,3,0,0,0,0,1,0,0
0.0,86.0,2,227,0,6.1,1,3,1,0,0,0,0,0,0
1.0,84.0,2,226,0,6.1,1,2,1,0,0,0,0,0,0
0.0,88.0,2,227,0,0.0,1,3,1,0,0,0,0,0,0
0.0,84.0,2,226,0,0.0,0,2,1,0,0,0,0,0,0
0.0,88.0,2,227,0,0.0,0,3,1,0,0,0,0,0,0
1.0,88.0,6,227,0,0.0,1,3,1,0,0,0,0,0,0
0.0,83.0,6,226,0,0.0,1,2,1,0,0,0,0,0,0
0.0,88.0,6,227,0,0.0,0,3,1,0,0,0,0,0,0
1.0,44.0,3,13,41542,19310.7,1,3,0,1,0,0,0,0,0
0.0,84.0,6,226,0,0.0,0,2,1,0,0,0,0,0,0
0.0,44.0,4,13,0,19310.7,1,3,0,0,0,0,1,0,0
1.0,88.0,7,227,0,0.0,0,3,1,0,0,0,0,0,0
0.0,84.0,7,226,0,0.0,0,2,1,0,0,0,0,0,0
0.0,84.0,7,226,0,0.0,1,2,1,0,0,0,0,0,0
0.0,88.0,7,227,0,0.0,1,3,1,0,0,0,0,0,0
1.0,86.0,11,226,88,8.8,1,2,0,1,0,0,0,0,0
0.0,90.0,11,227,88,8.8,0,3,0,1,0,0,0,0,0
0.0,46.0,3,13,41584,19961.3,1,3,0,1,0,0,0,0,0
0.0,46.0,4,13,0,19961.3,1,3,0,0,0,0,1,0,0
0.0,90.0,11,227,88,17.6,1,3,0,1,0,0,0,0,0
0.0,86.0,11,226,88,17.6,0,2,0,1,0,0,0,0,0
1.0,84.0,8,226,0,17.6,1,2,1,0,0,0,0,0,0
0.0,88.0,8,227,0,17.6,0,3,1,0,0,0,0,0,0
0.0,88.0,8,227,0,17.6,1,3,1,0,0,0,0,0,0
0.0,84.0,8,226,0,17.6,0,2,1,0,0,0,0,0,0
1.0,90.0,2,227,0,17.6,1,3,1,0,0,0,0,0,0
0.0,86.0,2,226,0,17.6,0,2,1,0,0,0,0,0,0
0.0,90.0,2,227,0,17.6,0,3,1,0,0,0,0,0,0
0.0,86.0,2,226,0,17.6,1,2,1,0,0,0,0,0,0
1.0,90.0,13,227,112,28.8,0,3,0,1,0,0,0,0,0
0.0,46.0,3,13,36720,19887.1,1,3,0,1,0,0,0,0,0
0.0,46.0,4,13,0,19887.1,1,3,0,0,0,0,1,0,0
0.0,87.0,13,226,112,28.8,0,2,0,1,0,0,0,0,0
0.0,87.0,13,226,112,40.0,1,2,0,1,0,0,0,0,0
0.0,90.0,13,227,112,40.0,1,3,0,1,0,0,0,0,0
1.0,88.0,1,226,61,46.1,0,2,0,1,0,0,0,0,0
0.0,92.0,1,227,61,46.1,1,3,0,1,0,0,0,0,0
0.0,88.0,1,226,61,52.2,1,2,0,1,0,0,0,0,0
0.0,92.0,1,227,61,52.2,0,3,0,1,0,0,0,0,0
0.0,46.0,3,13,35568,19630.6,1,3,0,1,0,0,0,0,0
0.0,46.0,4,13,0,19630.6,1,3,0,0,0,0,1,0,0
1.0,87.0,2,226,0,43.4,1,2,1,0,0,0,0,0,0
0.0,90.0,2,227,0,43.4,1,3,1,0,0,0,0,0,0
0.0,90.0,2,227,0,34.6,0,3,1,0,0,0,0,0,0
0.0,87.0,2,226,0,34.6,0,2,1,0,0,0,0,0,0
1.0,90.0,5,227,0,34.6,1,1,1,0,0,0,0,0,0
1.0,90.0,2,227,0,34.6,1,3,1,0,0,0,0,0,0
0.0,86.0,2,226,0,34.6,0,2,1,0,0,0,0,0,0
0.0,44.0,3,13,39288,19470.2,1,3,0,1,0,0,0,0,0
0.0,90.0,2,227,0,34.6,0,3,1,0,0,0,0,0,0
0.0,86.0,2,226,0,34.6,1,2,1,0,0,0,0,0,0
1.0,90.0,6,226,0,34.6,0,2,1,0,0,0,0,0,0
0.0,94.0,6,227,0,34.6,1,3,1,0,0,0,0,0,0
0.0,90.0,2,226,0,34.6,0,2,1,0,0,0,0,0,0
0.0,44.0,4,13,0,19470.2,1,3,0,0,0,0,1,0,0
0.0,94.0,2,227,0,23.4,0,3,1,0,0,0,0,0,0
0.0,90.0,2,226,0,23.4,1,2,1,0,0,0,0,0,0
0.0,90.0,6,226,0,12.2,1,2,1,0,0,0,0,0,0
0.0,94.0,2,227,0,12.2,1,3,1,0,0,0,0,0,0
0.0,94.0,6,227,0,6.1,0,3,1,0,0,0,0,0,0
1.0,46.0,4,13,0,15316.0,1,3,0,0,0,0,1,0,0
0.0,46.0,3,13,40924,19408.4,1,3,0,1,0,0,0,0,0
1.0,93.0,7,227,0,0.0,1,3,1,0,0,0,0,0,0
0.0,90.0,7,226,0,6.1,1,2,1,0,0,0,0,0,0
0.0,90.0,7,226,0,0.0,0,2,1,0,0,0,0,0,0
0.0,93.0,7,227,0,0.0,0,3,1,0,0,0,0,0,0
1.0,90.0,8,226,0,0.0,1,2,1,0,0,0,0,0,0
0.0,94.0,8,227,0,0.0,0,3,1,0,0,0,0,0,0
0.0,46.0,3,13,41620,19412.0,1,3,0,1,0,0,0,0,0
0.0,94.0,8,227,0,0.0,1,3,1,0,0,0,0,0,0
0.0,90.0,8,226,0,0.0,0,2,1,0,0,0,0,0,0
0.0,46.0,4,13,0,19412.0,1,3,0,0,0,0,1,0,0
2.0,94.0,13,227,110,11.0,0,3,0,1,0,0,0,0,0
0.0,48.0,4,13,0,15740.0,1,3,0,0,0,0,1,0,0
0.0,90.0,13,226,110,11.0,0,2,0,1,0,0,0,0,0
0.0,90.0,13,226,110,22.0,1,2,0,1,0,0,0,0,0
0.0,90.0,2,226,0,22.0,1,2,1,0,0,0,0,0,0
0.0,94.0,2,227,0,11.0,0,3,1,0,0,0,0,0,0
0.0,48.0,3,13,33384,19078.4,1,3,0,1,0,0,0,0,0
0.0,94.0,13,227,110,22.0,1,3,0,1,0,0,0,0,0
0.0,94.0,2,227,0,22.0,1,3,1,0,0,0,0,0,0
0.0,90.0,2,226,0,22.0,0,2,1,0,0,0,0,0,0
3.0,94.0,1,227,61,28.1,0,3,0,1,0,0,0,0,0
0.0,94.0,1,227,61,34.2,1,3,0,1,0,0,0,0,0
0.0,90.0,1,226,61,28.1,1,2,0,1,0,0,0,0,0
0.0,90.0,1,226,61,34.2,0,2,0,1,0,0,0,0,0
1.0,92.0,2,227,0,34.2,0,3,1,0,0,0,0,0,0
0.0,92.0,2,227,0,34.2,1,3,1,0,0,0,0,0,0
1.0,46.0,3,13,39148,19436.4,1,3,0,1,0,0,0,0,0
0.0,88.0,2,226,0,34.2,0,2,1,0,0,0,0,0,0
0.0,46.0,4,13,0,19436.4,1,3,0,0,0,0,1,0,0
0.0,88.0,2,226,0,34.2,1,2,1,0,0,0,0,0,0
1.0,88.0,2,226,0,34.2,0,2,1,0,0,0,0,0,0
0.0,88.0,2,226,0,34.2,1,2,1,0,0,0,0,0,0
0.0,92.0,2,227,0,34.2,1,3,1,0,0,0,0,0,0
0.0,92.0,2,227,0,34.2,0,3,1,0,0,0,0,0,0
1.0,94.0,2,227,0,23.2,1,3,1,0,0,0,0,0,0
0.0,90.0,2,226,0,23.2,0,2,1,0,0,0,0,0,0
0.0,90.0,2,226,0,12.2,1,2,1,0,0,0,0,0,0
0.0,94.0,2,227,0,23.2,0,3,1,0,0,0,0,0,0
1.0,94.0,5,227,0,12.2,1,1,1,0,0,0,0,0,0
0.0,46.0,4,13,0,15507.6,1,3,0,0,0,0,1,0,0
0.0,90.0,2,226,0,12.2,1,2,1,0,0,0,0,0,0
0.0,46.0,3,13,40892,19596.8,1,3,0,1,0,0,0,0,0
0.0,94.0,2,227,0,12.2,0,3,1,0,0,0,0,0,0
0.0,90.0,2,226,0,12.2,0,2,1,0,0,0,0,0,0
0.0,94.0,2,227,0,6.1,1,3,1,0,0,0,0,0,0
1.0,96.0,2,227,0,0.0,1,3,1,0,0,0,0,0,0
0.0,96.0,2,227,0,0.0,0,3,1,0,0,0,0,0,0
1.0,90.0,2,226,0,6.1,0,2,1,0,0,0,0,0,0
0.0,48.0,3,13,37646,23361.4,1,3,0,1,0,0,0,0,0
0.0,90.0,2,226,0,0.0,1,2,1,0,0,0,0,0,0
0.0,48.0,4,13,0,19269.0,1,3,0,0,0,0,1,0,0
1.0,94.0,6,227,0,0.0,1,3,1,0,0,0,0,0,0
0.0,90.0,6,226,0,0.0,1,2,1,0,0,0,0,0,0
0.0,94.0,6,227,0,0.0,0,3,1,0,0,0,0,0,0
0.0,90.0,6,226,0,0.0,0,2,1,0,0,0,0,0,0
1.0,95.0,7,227,0,0.0,1,3,1,0,0,0,0,0,0
1.0,90.0,7,226,0,0.0,1,2,1,0,0,0,0,0,0
0.0,48.0,3,13,41774,19284.4,1,3,0,1,0,0,0,0,0
0.0,94.0,7,227,0,0.0,0,3,1,0,0,0,0,0,0
0.0,90.0,7,226,0,0.0,0,2,1,0,0,0,0,0,0
0.0,48.0,4,13,0,19284.4,1,3,0,0,0,0,1,0,0
1.0,94.0,8,227,0,0.0,1,3,1,0,0,0,0,0,0
0.0,90.0,8,226,0,0.0,0,2,1,0,0,0,0,0,0
0.0,90.0,8,226,0,0.0,1,2,1,0,0,0,0,0,0
0.0,94.0,8,227,0,0.0,0,3,1,0,0,0,0,0,0
2.0,96.0,2,227,0,0.0,0,3,1,0,0,0,0,0,0
0.0,46.0,4,13,0,19284.4,1,3,0,0,0,0,1,0,0
0.0,92.0,2,226,0,0.0,1,2,1,0,0,0,0,0,0
0.0,92.0,13,226,109,10.9,0,2,0,1,0,0,0,0,0
0.0,46.0,3,13,39702,19916.2,1,3,0,1,0,0,0,0,0
0.0,96.0,13,227,109,10.9,0,3,0,1,0,0,0,0,0
0.0,92.0,13,226,109,21.8,1,2,0,1,0,0,0,0,0
0.0,96.0,13,227,109,21.8,1,3,0,1,0,0,0,0,0
0.0,92.0,2,226,0,21.8,0,2,1,0,0,0,0,0,0
0.0,96.0,2,227,0,21.8,1,3,1,0,0,0,0,0,0
2.0,48.0,4,13,0,16001.4,1,3,0,0,0,0,1,0,0
0.0,94.0,1,227,61,27.9,1,3,0,1,0,0,0,0,0
0.0,90.0,1,226,61,27.9,1,2,0,1,0,0,0,0,0
0.0,90.0,1,226,61,34.0,0,2,0,1,0,0,0,0,0
